word_freq_george,word_freq_you,word_freq_your,word_freq_hp,word_freq_free,word_freq_hpl,word_freq_our,word_freq_re,word_freq_edu,word_freq_remove,char_freq_!,class
0.0,7.57,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.26,1.08,0.0,2.17,0.0,0.0,0.54,0.0,1.08,0.33399999999999996,1
0.0,2.38,1.36,0.0,0.22,0.0,1.92,0.0,0.11,0.56,0.574,1
0.0,4.76,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1.255,1
0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.034,1
0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.27399999999999997,1
0.0,3.07,1.71,0.0,0.11,0.0,0.45,0.11,0.0,0.0,0.38799999999999996,1
0.0,3.77,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.28,0.64,0.0,0.64,0.0,1.28,0.0,0.0,1.28,0.085,1
0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,1
0.0,1.81,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.546,1
0.0,3.3,1.5,0.0,0.21,0.0,0.05,0.02,0.0,0.05,0.322,1
0.0,2.37,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.612,1
0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,1
0.0,2.07,3.8,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.7180000000000002,1
0.0,4.9,2.58,0.0,0.77,0.0,0.25,0.0,0.0,0.0,0.359,1
0.0,0.62,1.86,0.0,1.24,0.0,1.24,0.62,0.0,0.0,0.321,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.36,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.84,0.519,1
0.0,4.31,1.43,0.0,1.43,0.0,0.0,2.15,0.0,0.0,0.132,1
0.0,2.01,3.38,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.24600000000000002,1
0.0,3.53,1.25,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.265,1
0.0,1.76,2.2,0.0,0.0,0.0,0.44,0.0,0.0,0.44,0.433,1
0.0,1.31,0.7,0.0,0.1,0.0,0.8,0.1,0.1,0.5,0.474,1
0.0,3.53,1.25,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.265,1
0.0,3.06,1.51,0.0,0.23,0.0,0.19,0.03,0.0,0.0,0.43799999999999994,1
0.0,4.52,0.9,0.0,0.45,0.0,0.45,1.35,0.0,0.0,2.115,1
0.0,1.79,1.12,0.0,0.56,0.0,0.22,0.0,0.0,0.0,0.392,1
0.0,3.77,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.82,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0959999999999999,1
0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,1
0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1
0.0,1.88,0.94,0.0,0.94,0.0,1.41,0.0,0.0,0.47,0.218,1
0.0,7.35,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.71,1.75,0.0,0.0,0.0,1.07,0.0,0.0,0.19,0.40399999999999997,1
0.0,1.65,2.47,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.113,1
0.0,4.09,0.89,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.19,1
0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.20600000000000002,1
0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.21,2.95,0.0,0.36,0.0,0.0,0.0,0.0,0.36,0.414,1
0.0,3.76,1.25,0.0,1.56,0.0,0.62,0.0,0.0,0.62,0.77,1
0.0,2.34,2.03,0.0,0.1,0.0,0.61,0.0,0.0,0.4,0.9279999999999999,1
0.0,6.55,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.18,1.47,0.0,0.24,0.0,0.14,0.07,0.0,0.03,0.452,1
0.0,7.46,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.17,0.71,0.0,0.17,0.0,0.35,0.0,0.0,0.17,0.16699999999999998,1
0.0,1.62,0.97,0.0,0.32,0.0,0.32,0.0,0.0,0.0,1.065,1
0.0,0.84,2.83,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.294,1
0.0,2.59,1.29,0.0,0.32,0.0,0.32,0.32,0.0,0.0,0.531,1
0.0,3.01,1.5,0.0,0.58,0.0,0.63,0.0,0.0,0.0,0.127,1
0.0,4.45,3.82,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.983,1
0.0,1.76,2.2,0.0,0.0,0.0,0.44,0.0,0.0,0.44,0.43,1
0.0,3.79,1.26,0.0,0.42,0.0,0.0,0.42,0.0,0.0,0.47200000000000003,1
0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.425,1
0.0,4.57,1.14,0.57,0.0,0.57,0.57,0.57,0.0,0.57,0.07200000000000001,1
0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.89,0.0,1.78,1.344,1
0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.257,1
0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.42700000000000005,1
0.0,2.17,2.17,0.0,6.52,0.0,0.0,0.0,0.0,0.0,1.149,1
0.0,0.39,0.52,0.0,0.13,0.0,0.26,0.0,0.0,0.13,0.366,1
0.0,1.94,1.94,0.0,2.91,0.0,0.0,0.97,0.0,1.94,0.52,1
0.0,0.43,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.86,0.0,1
0.0,3.96,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.669,1
0.0,2.61,1.3,0.0,0.32,0.0,0.32,0.32,0.0,0.0,0.47700000000000004,1
0.0,1.78,2.67,0.0,0.0,0.0,0.89,0.0,0.0,0.0,1.3359999999999999,1
0.0,2.64,0.99,0.0,0.66,0.0,0.0,0.0,0.0,0.66,0.406,1
0.0,4.71,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.163,1
0.0,2.58,1.1,0.0,0.36,0.0,0.36,0.0,0.0,1.1,0.435,1
0.0,1.0,2.0,0.0,0.33,0.0,1.33,0.66,0.0,0.33,0.37200000000000005,1
0.0,0.15,0.6,0.0,0.15,0.0,0.3,0.0,0.0,0.15,0.35200000000000004,1
0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,1
0.0,3.66,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.621,1
0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.42,0.84,0.0,0.14,0.0,0.28,0.0,0.0,0.14,0.583,1
0.0,3.49,1.54,0.0,0.21,0.0,0.04,0.1,0.0,0.04,0.308,1
0.0,3.16,1.4,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.23,1
0.0,2.47,0.92,0.0,0.0,0.0,1.54,0.3,0.0,0.61,0.728,1
0.0,1.13,0.28,0.0,0.28,0.0,0.56,0.0,0.0,0.0,0.046,1
0.0,2.46,1.4,0.0,0.35,0.0,0.35,0.35,0.0,0.0,0.897,1
0.0,4.6,2.01,0.0,0.24,0.0,1.13,0.32,0.0,0.0,0.337,1
0.0,3.14,1.44,0.0,0.26,0.0,0.39,0.13,0.0,0.13,0.022000000000000002,1
0.0,1.29,1.29,0.0,2.59,0.0,0.0,0.0,0.0,0.0,1.0979999999999999,1
0.0,3.55,1.24,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.24600000000000002,1
0.0,0.34,0.68,0.34,0.0,0.0,1.02,0.0,0.0,0.0,0.902,1
0.0,1.61,1.61,0.0,0.8,0.0,0.8,0.0,0.0,0.8,0.26899999999999996,1
0.0,6.66,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,1.111,1
0.0,0.14,0.02,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.03,1
0.0,2.46,1.23,0.0,0.0,0.0,0.41,0.0,0.0,0.82,0.513,1
0.0,4.2,0.0,0.0,0.42,0.0,0.42,0.42,0.0,0.0,0.644,1
0.0,2.22,1.92,0.0,0.1,0.0,0.6,0.0,0.0,0.4,0.991,1
0.0,0.14,0.02,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.034,1
0.0,3.47,1.32,0.0,0.32,0.0,0.0,0.07,0.0,0.0,0.64,1
0.0,1.29,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,1
0.2,2.86,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,1
0.0,2.32,0.77,0.0,0.77,0.0,1.55,0.0,0.0,0.0,0.6709999999999999,1
0.0,0.88,0.48,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.233,1
0.0,2.76,1.49,0.0,0.47,0.0,0.63,0.0,0.0,0.07,1.1320000000000001,1
0.0,3.19,1.43,0.0,0.24,0.0,0.14,0.07,0.0,0.03,0.45299999999999996,1
0.0,3.05,1.41,0.0,0.54,0.0,0.25,0.07,0.0,0.03,0.337,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,1
0.0,3.19,1.59,0.0,0.0,0.0,1.91,0.0,0.0,0.31,0.32299999999999995,1
0.0,4.26,4.51,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.49,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.109,1
0.0,1.29,1.29,0.0,2.59,0.0,0.0,0.0,0.0,0.0,1.0979999999999999,1
0.0,2.58,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8510000000000004,1
0.0,0.59,0.0,0.0,0.0,0.0,0.59,0.59,0.0,0.59,0.052000000000000005,1
0.0,1.31,0.7,0.0,0.1,0.0,0.8,0.1,0.1,0.5,0.49,1
0.0,2.81,0.99,0.0,0.82,0.0,1.65,0.0,0.0,0.66,0.248,1
0.0,2.4,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,1
0.0,1.31,0.7,0.0,0.1,0.0,0.8,0.1,0.1,0.5,0.49,1
0.0,3.16,1.58,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.406,1
0.0,2.15,1.84,0.0,0.1,0.0,0.51,0.0,0.0,0.2,0.9740000000000001,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.15,2.15,0.0,0.71,0.0,0.71,0.0,0.0,0.0,0.128,1
0.0,0.98,1.3,0.0,0.49,0.0,1.3,0.0,0.0,0.98,0.179,1
0.0,2.22,2.02,0.0,0.1,0.0,0.6,0.0,0.0,0.4,0.977,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1
0.0,2.11,1.27,0.0,0.0,0.0,0.84,0.42,0.0,0.42,0.244,1
0.0,3.76,1.29,0.0,0.11,0.0,0.0,0.23,0.0,0.23,0.287,1
0.0,4.49,1.87,0.0,0.37,0.0,0.0,0.0,0.0,1.12,0.223,1
0.0,1.98,0.99,0.0,0.49,0.0,0.99,0.0,0.0,0.49,0.847,1
0.0,3.05,1.45,0.0,0.54,0.0,0.25,0.07,0.0,0.03,0.34299999999999997,1
0.0,0.0,0.95,0.0,0.47,0.0,0.0,0.0,0.47,0.0,0.16899999999999998,1
0.0,1.26,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,1
0.0,1.41,1.41,0.0,0.47,0.0,0.47,0.0,0.0,1.41,0.145,1
0.0,0.98,1.3,0.0,0.49,0.0,1.3,0.0,0.0,0.98,0.179,1
0.0,1.41,1.41,0.0,0.47,0.0,0.47,0.0,0.0,1.41,0.14400000000000002,1
0.0,1.96,1.96,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.33399999999999996,1
0.0,2.12,1.65,0.0,1.65,0.0,0.7,0.23,0.0,0.7,1.3619999999999999,1
0.0,3.5,1.94,0.0,0.38,0.0,0.38,0.0,0.0,0.38,0.122,1
0.0,0.33,0.66,0.33,0.0,0.0,0.99,0.0,0.0,0.33,0.8590000000000001,1
0.0,0.32,0.65,0.32,0.0,0.0,0.98,0.0,0.0,0.32,0.858,1
0.0,2.06,1.03,0.0,0.2,0.0,1.03,0.2,0.0,0.41,0.23800000000000002,1
0.0,1.31,0.7,0.0,0.1,0.0,0.8,0.1,0.1,0.5,0.49,1
0.0,2.32,1.16,0.0,0.82,0.0,0.41,0.08,0.0,0.49,0.25,1
0.0,2.32,1.16,0.0,0.82,0.0,0.41,0.08,0.0,0.49,0.25,1
0.0,3.73,2.8,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.34299999999999997,1
0.0,1.96,2.94,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.276,1
0.0,3.52,1.96,0.0,0.39,0.0,0.39,0.0,0.0,0.39,0.124,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.2,0.73,0.0,0.36,0.0,0.0,0.0,0.0,1.47,0.36700000000000005,1
0.0,0.96,0.72,0.0,0.0,0.0,0.72,0.24,0.0,0.0,0.32799999999999996,1
0.0,4.14,1.09,0.0,0.0,0.0,1.44,0.0,0.0,0.05,0.01,1
0.0,3.6,3.93,0.0,0.65,0.0,0.98,0.0,0.0,0.0,0.529,1
0.0,1.5,1.14,0.0,0.14,0.0,0.35,0.0,0.07,0.57,0.309,1
0.0,1.24,1.42,0.0,0.0,0.0,0.89,0.0,0.0,0.17,0.278,1
0.0,4.03,2.3,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.349,1
0.0,0.0,0.0,0.0,1.45,0.0,2.91,0.0,0.0,0.72,0.124,1
0.0,0.89,0.67,0.0,0.0,0.0,0.67,0.22,0.0,0.0,0.305,1
0.0,1.35,0.0,1.35,1.35,1.35,0.0,0.0,0.0,0.0,1.8359999999999999,1
0.0,2.15,0.8,0.26,0.0,0.26,0.8,0.0,0.0,0.26,0.0,1
0.0,2.24,4.48,0.0,1.34,0.0,1.79,0.0,0.0,0.0,0.0,1
0.0,0.68,0.34,0.0,0.68,0.0,0.0,0.0,0.0,0.34,0.22399999999999998,1
0.0,1.05,0.52,0.52,0.52,0.52,1.58,0.0,0.0,1.05,0.0,1
0.0,0.87,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.43,0.065,1
0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.13,0.021,1
0.0,1.92,1.68,0.0,1.68,0.0,0.0,0.0,0.0,0.24,0.677,1
0.0,1.38,0.64,0.0,0.09,0.0,0.73,0.09,0.09,0.73,0.43200000000000005,1
0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.68,0.34,0.0,0.68,0.0,0.0,0.0,0.0,0.34,0.225,1
0.0,4.96,1.36,0.0,0.34,0.0,0.34,0.34,0.0,0.51,0.126,1
0.0,4.32,2.01,0.0,1.72,0.0,0.57,0.0,0.0,0.57,0.19,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.29100000000000004,1
0.0,2.02,1.51,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.43200000000000005,1
0.0,2.61,3.26,0.0,0.98,0.0,0.65,0.0,0.0,0.32,0.10300000000000001,1
0.0,2.52,1.51,0.0,0.0,0.0,0.5,0.0,0.0,0.16,0.079,1
0.0,2.47,1.48,0.0,0.0,0.0,0.49,0.16,0.0,0.16,0.076,1
0.0,2.59,1.55,0.0,0.0,0.0,0.51,0.0,0.0,0.17,0.079,1
0.0,2.21,2.95,0.0,0.36,0.0,0.0,0.0,0.0,0.36,0.435,1
0.0,3.6,1.13,0.0,0.0,0.0,0.13,0.0,0.0,0.06,0.41,1
0.0,1.69,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39399999999999996,1
0.0,2.37,1.52,0.0,0.0,0.0,0.5,0.0,0.0,0.16,0.08,1
0.0,3.46,1.92,0.0,0.38,0.0,0.76,0.38,0.0,0.38,0.11699999999999999,1
0.0,2.8,2.8,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1
0.0,0.85,0.56,0.0,0.0,0.0,3.69,0.0,0.0,0.0,0.371,1
0.0,2.83,2.83,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,1
0.0,4.16,2.21,0.0,0.35,0.0,0.53,0.0,0.0,0.08,0.33899999999999997,1
0.0,1.88,0.94,0.0,0.94,0.0,1.41,0.0,0.0,0.47,0.22399999999999998,1
0.0,6.25,1.78,0.0,0.89,0.0,0.89,0.89,0.0,0.0,1.129,1
0.0,0.74,0.37,0.0,0.0,0.0,0.55,0.0,0.0,0.18,0.0,1
0.0,4.24,1.04,0.0,0.0,0.0,1.45,0.0,0.0,0.05,0.02,1
0.0,0.77,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.215,1
0.0,4.42,3.09,0.0,0.0,0.0,1.32,0.0,0.0,0.44,0.301,1
0.0,3.99,1.99,0.0,0.49,0.0,0.24,0.0,0.0,0.24,0.315,1
0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.0,1.56,0.0,0.077,1
0.0,3.87,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.179,1
0.0,2.95,2.1,0.0,1.68,0.0,2.53,0.0,0.0,0.42,0.07200000000000001,1
0.0,0.88,1.32,0.0,0.88,0.0,3.98,0.0,0.0,0.0,0.064,1
0.0,1.47,2.46,0.0,0.0,0.0,0.49,0.0,0.0,0.98,0.0,1
0.0,1.28,0.68,0.09,0.09,0.09,0.78,0.09,0.09,0.49,0.39299999999999996,1
0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,1
0.0,4.17,1.11,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.01,1
0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.99,3.35,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.253,1
0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.035,1
0.0,3.89,1.29,0.0,0.0,0.0,0.64,0.64,0.0,0.64,0.9209999999999999,1
0.0,0.47,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,1
0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.1,0.033,1
0.0,2.0,3.27,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.252,1
0.0,2.0,3.27,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.252,1
0.0,3.26,1.08,0.0,2.17,0.0,0.0,0.54,0.0,1.08,0.34700000000000003,1
0.0,2.61,2.28,0.0,0.0,0.0,0.98,0.0,0.0,0.65,0.28800000000000003,1
0.0,2.56,1.38,0.0,0.98,0.0,0.0,0.0,0.0,0.19,0.7659999999999999,1
0.0,0.93,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.61,1
0.0,2.02,0.84,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.613,1
0.0,1.79,2.8,0.11,0.11,0.11,0.56,0.0,0.0,0.0,0.055999999999999994,1
0.0,1.45,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.72,0.134,1
0.0,2.0,3.36,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.237,1
0.0,2.75,1.1,0.0,0.82,0.0,1.37,0.0,0.0,0.82,0.235,1
0.0,1.85,3.34,0.0,1.11,0.0,1.85,0.0,0.0,0.37,0.0,1
0.0,3.4,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23800000000000002,1
0.0,1.77,1.26,0.0,1.26,0.0,0.5,0.25,0.0,1.01,0.18899999999999997,1
0.0,3.29,1.87,0.0,0.0,0.0,0.52,0.0,0.0,0.07,0.11900000000000001,1
0.0,1.61,0.42,0.0,0.25,0.0,0.85,0.08,0.08,0.25,0.408,1
1.28,1.28,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1
0.0,1.97,1.12,0.0,1.41,0.0,0.0,0.28,0.0,0.56,0.158,1
0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,1
0.0,0.34,0.68,0.34,0.0,0.0,1.02,0.0,0.0,0.0,0.898,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.221,1
0.0,0.51,0.51,0.0,0.0,0.0,0.51,0.0,0.0,1.02,0.071,1
0.0,1.95,5.36,0.0,0.48,0.0,0.48,0.0,0.0,0.0,1.739,1
0.0,0.34,0.68,0.34,0.0,0.0,1.02,0.0,0.0,0.0,0.898,1
0.0,2.0,3.36,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.237,1
0.0,1.61,0.42,0.0,0.25,0.0,0.85,0.08,0.08,0.25,0.408,1
0.0,3.48,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,1.3,0.0,0.25,0.0,0.14,0.1,0.0,0.03,0.45799999999999996,1
0.0,3.72,1.74,0.0,0.0,0.0,0.46,0.0,0.0,0.11,0.131,1
0.0,2.68,3.02,0.0,1.0,0.0,0.33,0.0,0.0,0.33,0.16,1
0.0,1.9,5.23,0.0,0.47,0.0,0.47,0.0,0.0,0.0,1.6869999999999998,1
0.0,1.86,5.14,0.0,0.46,0.0,0.46,0.0,0.0,0.0,1.683,1
0.0,2.01,3.38,0.0,0.0,0.0,0.36,0.27,0.0,0.0,0.257,1
0.0,1.47,1.47,0.0,2.2,0.0,0.0,0.0,0.0,0.73,0.08800000000000001,1
0.0,0.63,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.63,0.9790000000000001,1
0.0,1.48,1.48,0.0,2.22,0.0,0.0,0.0,0.0,0.74,0.08800000000000001,1
0.0,3.21,1.66,0.0,0.11,0.0,0.47,0.11,0.0,0.0,0.418,1
0.0,1.47,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.73,0.875,1
0.0,2.04,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,1.001,1
0.0,3.19,1.42,0.0,0.27,0.0,0.13,0.06,0.0,0.13,0.445,1
0.0,5.77,1.35,0.0,0.33,0.0,1.01,0.0,0.0,0.0,0.12300000000000001,1
0.0,0.0,2.38,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.396,1
0.0,1.27,3.38,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.03,1
0.0,2.65,2.65,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.095,1
0.0,2.64,2.64,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.095,1
0.0,2.56,2.56,0.0,0.0,0.0,0.51,0.51,0.0,0.0,0.094,1
0.0,1.69,0.31,0.0,2.0,0.0,1.05,0.0,0.0,0.0,0.384,1
0.0,3.33,3.33,0.0,2.22,0.0,0.0,0.0,0.0,1.11,0.138,1
0.0,2.05,3.95,0.0,0.0,0.0,0.47,0.15,0.0,0.15,1.3,1
0.0,4.58,1.83,0.0,0.91,0.0,0.0,0.0,0.0,0.91,0.455,1
0.0,2.05,3.95,0.0,0.0,0.0,0.47,0.15,0.0,0.15,1.3,1
0.0,2.27,3.24,0.0,0.32,0.0,0.64,0.64,0.0,0.64,0.0,1
0.0,0.0,1.26,0.0,0.0,0.0,1.26,1.26,0.0,1.26,0.0,1
0.0,1.72,1.72,0.0,0.91,0.0,0.4,0.0,0.0,0.1,0.336,1
0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.016,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.424,1
0.0,4.14,2.36,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.42100000000000004,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,1
0.0,1.3,1.04,0.0,0.13,0.0,0.39,0.0,0.06,0.52,0.287,1
0.0,6.17,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843,1
0.0,0.75,3.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.224,1
0.0,0.75,3.03,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.249,1
0.0,2.08,1.25,0.0,0.0,0.0,0.31,0.0,0.0,0.2,0.33399999999999996,1
0.0,6.17,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,1.235,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.441,1
0.0,2.54,3.5,0.0,0.95,0.0,0.31,0.0,0.0,0.31,0.102,1
0.0,1.02,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.174,1
0.0,0.98,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.17300000000000001,1
0.0,1.17,1.17,0.0,3.51,0.0,0.39,0.39,0.0,0.0,0.8640000000000001,1
0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.66,1.66,0.0,0.87,0.0,0.39,0.0,0.0,0.09,0.326,1
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.016,1
0.0,0.24,0.28,0.0,0.0,0.0,0.09,0.09,0.0,0.04,0.006999999999999999,1
0.0,2.73,2.83,0.0,1.18,0.0,0.82,0.0,0.0,0.0,0.611,1
0.0,3.35,2.61,0.0,0.0,0.0,1.11,0.0,0.0,0.74,0.368,1
0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.235,1
0.0,0.74,1.48,0.0,3.34,0.0,0.37,0.0,0.0,0.0,0.878,1
0.0,0.74,1.48,0.0,3.34,0.0,0.37,0.0,0.0,0.0,0.878,1
0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7330000000000005,1
0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.0,1
0.0,4.2,1.03,0.0,0.0,0.0,1.43,0.0,0.0,0.05,0.02,1
0.0,1.04,0.2,1.46,0.0,1.46,1.46,0.0,0.0,0.83,0.182,1
0.0,3.73,1.49,0.0,0.37,0.0,0.37,0.37,0.0,0.37,1.199,1
0.0,1.57,3.37,0.0,0.45,0.0,0.22,0.0,0.0,0.0,1.599,1
0.0,2.01,1.43,0.0,0.19,0.0,0.09,0.0,0.0,0.09,0.08800000000000001,1
0.0,0.66,0.44,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,1
0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843,1
0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,5.14,0.73,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.85,5.55,0.0,0.46,0.0,0.46,0.0,0.0,0.0,1.663,1
0.0,1.88,5.18,0.0,0.47,0.0,0.47,0.0,0.0,0.0,1.6869999999999998,1
0.0,5.45,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9,2.1430000000000002,1
0.0,3.3,1.87,0.0,0.0,0.0,0.52,0.0,0.0,0.07,0.131,1
0.0,1.28,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
